Sat Name,Azimuth(rads),Elevation(rads),Time
"GPS BIII-1  (PRN 04)    
",3.562821110055705,0.948495813502432,2021-01-12 20:50:00
"GPS BIIR-8  (PRN 16)    
",0.9030143114359666,1.0640400679687603,2021-01-12 20:55:00
"GPS BIIRM-6 (PRN 07)    
",5.191669722314456,0.5087511987235084,2021-01-12 20:55:00
"GPS BIIF-4  (PRN 27)    
",2.3766676706934184,0.9877473146140138,2021-01-12 20:55:00
"GPS BIIF-7  (PRN 09)    
",4.778359712688488,0.9286953533471131,2021-01-12 20:55:00
"GPS BIIF-9  (PRN 26)    
",1.1100267077607278,0.5074614539247665,2021-01-12 20:55:00
"GPS BIIF-10 (PRN 08)    
",3.1677436739405747,0.5396341653473249,2021-01-12 20:55:00
"GPS BIII-1  (PRN 04)    
",3.529412452514875,0.9089314870609889,2021-01-12 20:55:00
"GPS BIIR-8  (PRN 16)    
",0.9167704962462446,1.0243814748870188,2021-01-12 21:00:00
"GPS BIIRM-6 (PRN 07)    
",5.20693145741695,0.543111463522016,2021-01-12 21:00:00
"GPS BIIF-4  (PRN 27)    
",2.315785257217936,1.018323117411799,2021-01-12 21:00:00
"GPS BIIF-7  (PRN 09)    
",4.708656329248136,0.932414340347052,2021-01-12 21:00:00
"GPS BIIF-9  (PRN 26)    
",1.125943851506003,0.47361342851014443,2021-01-12 21:00:00
"GPS BIIF-10 (PRN 08)    
",3.164523824230239,0.5814780928253804,2021-01-12 21:00:00
"GPS BIII-1  (PRN 04)    
",3.5004071941466965,0.8687151210750722,2021-01-12 21:00:00
"GPS BIIR-8  (PRN 16)    
",0.931824018418216,0.9852026834085688,2021-01-12 21:05:00
"GPS BIIRM-6 (PRN 07)    
",5.2214167219417496,0.5779111749072252,2021-01-12 21:05:00
"GPS BIIF-4  (PRN 27)    
",2.2474241351785373,1.0461707161717335,2021-01-12 21:05:00
"GPS BIIF-7  (PRN 09)    
",4.638040555999199,0.9322920948886432,2021-01-12 21:05:00
"GPS BIIF-9  (PRN 26)    
",1.1424943442210687,0.44019745104120434,2021-01-12 21:05:00
"GPS BIIF-10 (PRN 08)    
",3.161003135160702,0.623733849189868,2021-01-12 21:05:00
"GPS BIII-1  (PRN 04)    
",3.4750748044073014,0.8280465552619289,2021-01-12 21:05:00
"GPS BIII-2  (PRN 18)    
",0.8408031229435391,0.16037419156060234,2021-01-12 21:05:00
"GPS BIIR-8  (PRN 16)    
",0.9479619143951723,0.9465126442339361,2021-01-12 21:10:00
"GPS BIIRM-6 (PRN 07)    
",5.235046851965259,0.6131524292745949,2021-01-12 21:10:00
"GPS BIIF-4  (PRN 27)    
",2.171237814862234,1.0707531607075065,2021-01-12 21:10:00
"GPS BIIF-7  (PRN 09)    
",4.567517025379663,0.9283223576899824,2021-01-12 21:10:00
"GPS BIIF-9  (PRN 26)    
",1.1596245048958274,0.4072064149701943,2021-01-12 21:10:00
"GPS BIIF-10 (PRN 08)    
",3.1570478675106144,0.6663725302833594,2021-01-12 21:10:00
"GPS BIII-1  (PRN 04)    
",3.4528033627880723,0.7870905549601933,2021-01-12 21:10:00
"GPS BIII-2  (PRN 18)    
",0.8054252013649785,0.16232158476183214,2021-01-12 21:10:00
"GPS BIIR-8  (PRN 16)    
",0.9650224041655022,0.9083169886720032,2021-01-12 21:15:00
"GPS BIIRM-6 (PRN 07)    
",5.24773107666419,0.6488350758948122,2021-01-12 21:15:00
"GPS BIIF-4  (PRN 27)    
",2.0872828292967114,1.091501809534994,2021-01-12 21:15:00
"GPS BIIF-7  (PRN 09)    
",4.498055185569374,0.9205816248605486,2021-01-12 21:15:00
"GPS BIIF-9  (PRN 26)    
",1.1772861256255123,0.3746320115867393,2021-01-12 21:15:00
"GPS BIIF-10 (PRN 08)    
",3.1524998579198833,0.7093609999139121,2021-01-12 21:15:00
"GPS BIII-1  (PRN 04)    
",3.4330808762610077,0.7459839073944252,2021-01-12 21:15:00
"GPS BIII-2  (PRN 18)    
",0.7701700295543663,0.16254578413586357,2021-01-12 21:15:00
"GPS BIIR-8  (PRN 16)    
",0.9828797295414615,0.8706185163832048,2021-01-12 21:20:00
"GPS BIIRM-6 (PRN 07)    
",5.259363700877958,0.6849563050544484,2021-01-12 21:20:00
"GPS BIIF-4  (PRN 27)    
",1.9961939040432508,1.1078526164691982,2021-01-12 21:20:00
"GPS BIIF-7  (PRN 09)    
",4.430520614937149,0.9092223308877162,2021-01-12 21:20:00
"GPS BIIF-9  (PRN 26)    
",1.1954355582513196,0.34246491029161685,2021-01-12 21:20:00
"GPS BIIF-10 (PRN 08)    
",3.1471698168791153,0.7526610761965957,2021-01-12 21:20:00
"GPS BIII-1  (PRN 04)    
",3.415478268205655,0.7048409648592959,2021-01-12 21:20:00
"GPS BIII-2  (PRN 18)    
",0.7351441367207254,0.16103185778177495,2021-01-12 21:20:00
"GPS BIIR-8  (PRN 16)    
",1.001434041467249,0.8334175656122027,2021-01-12 21:25:00
"GPS BIIRM-6 (PRN 07)    
",5.269820502484299,0.7215101449827078,2021-01-12 21:25:00
"GPS BIIF-4  (PRN 27)    
",1.8993149299651328,1.1192992307939629,2021-01-12 21:25:00
"GPS BIIF-7  (PRN 09)    
",4.365624059820954,0.8944600918356251,2021-01-12 21:25:00
"GPS BIIF-9  (PRN 26)    
",1.2140329670466983,0.31069491525778614,2021-01-12 21:25:00
"GPS BIIF-10 (PRN 08)    
",3.140828442453728,0.796228505434051,2021-01-12 21:25:00
"GPS BIII-1  (PRN 04)    
",3.3996347046170303,0.6637579697448587,2021-01-12 21:25:00
"GPS BIII-2  (PRN 18)    
",0.7004550937014944,0.15777632183341647,2021-01-12 21:25:00
