Perifocal Range,Perifocal Velocity,ECI Position,ECI_Velocity,ECF Position,ECF Velocity,Azimuth,Elevation,Rate of AZ,Rate of EL,Mean Anom @time,Mean Anom Motion @time,Eccentric Anomaly,Topocentric Range,Topocentric Reletive Velocity,Time,Time Since Epoch,Satellite Name,Avilable for View TRUE=1,Signal Acquired,Signal Lost
"[-17066.80677869775, 20419.477992449178, 0]","[-2.9724245263359013, -2.4724740496266877, 0]","[7828.351740406126, -25414.214442672637, 1032.2734113837942]","[2.1357131391952078, 0.5190976141203074, -3.1808336242130233]","[-13153.783397930425, -23111.541900747343, 1032.2734113837942]","[[1.8411040800014615, -1.2004452142927713, -7.493748944101513]]",4.0571581711281155,0.34290589295784984,0.00014036100010256147,-0.00021583394988535843,129.8888209770696,2.0056304756200145,129.75394615271432,[-17646.15479571 -13560.91426846   7945.25337121],"[0.9030077410046186, 4.633549574223843, -6.221077201420568]",2021-01-12 19:37:00,193500.422305,"GPS BIIF-8  (PRN 03)    
",1,0,0
"[9846.971888767039, 24608.820265529506, 0]","[-3.596689170991875, 1.4606018794256326, 0]","[16003.444029755748, -143.87633572138475, 21128.794784033442]","[-0.6833291222341269, 3.7788464970810427, 0.5682528531534036]","[10857.104275370264, -11758.154955912187, 21128.794784033442]","[[2.285086090072933, 3.0862600504089297, -87.70942795301954]]",1.0382489184151193,1.0874433920865547,-0.0062222408381088,-0.0034249010896982204,68.19258645007676,2.0055558544450434,67.89780940332474,[ 8192.72525488  4828.33401013 18117.77118834],"[-10.824510910823701, 62.30344577769073, -60.89992593715965]",2021-01-12 19:37:00,354181.739713,"GPS BIIF-9  (PRN 26)    
",1,0,0
"[21571.97856305868, -15269.426428938998, 0]","[2.2381492715677673, 3.1855168518710517, 0]","[17730.424708704108, -13729.671257035792, -13986.915650583727]","[2.7951268740387367, 1.1234354422626973, 2.4661687574998274]","[2141.8587057201094, -22322.28201734829, -13986.915650583727]","[[2.7330861656097962, -1.2669180897981864, 60.904545763184736]]",3.239168398431805,-0.046006923718642914,-0.000604635728515057,0.001729985608735168,324.70625147120245,2.005514745705494,324.9085591928025,[ -2517.60523626 -25719.60995563  -1189.77514652],"[11.612849043779216, -41.753950758114776, 42.89741098516428]",2021-01-12 19:37:00,124469.126592,"GPS BIIF-10 (PRN 08)    
",0,0,0
"[6073.397133271779, 25814.979672686484, 0]","[-3.7710553591451887, 0.9123534650453113, 0]","[10876.87857509566, 12476.030926715881, -20720.557256451968]","[-1.815168961616601, 3.282377164108651, 0.9921739566424816]","[16540.01063668635, 621.1951062657226, -20720.557256451968]","[[1.1480944265178201, 3.5708146681782518, 87.56420791824614]]",2.3590290993756327,-0.7020856822361364,0.0013278406736846413,0.0029660227895705366,76.76179200671982,2.0056368748257256,76.39916194860804,[ 16311.3214407  -16404.05700125 -19567.58361686],"[13.173798728696342, -56.81334465879061, 65.42365200975703]",2021-01-12 19:37:00,120720.644448,"GPS BIIF-11 (PRN 10)    
",0,0,0
"[26438.071228171655, 152.84189907037742, 0]","[-0.022395765174062204, 3.8916435376744842, 0]","[21398.96120804414, 5872.506427583257, -14373.346805340945]","[-2.1908796925296925, 2.1675744041288745, -2.3763540077285747]","[18936.23452448917, -11568.098139233129, -14373.346805340945]","[[0.07853263918727182, 3.080935774915785, 57.67656119012038]]",2.4845611020637115,-0.23657501935576458,0.000619539671014677,0.001890697798674103,0.33124103555883266,2.005690952625609,0.32972065720531235,[ 16136.72004416 -20919.84701231  -6369.66733495],"[7.905940286148675, -37.049081152540424, 43.599836436466134]",2021-01-12 19:37:00,155803.56576,"GPS BIIF-12 (PRN 32)    
",0,0,0
"[5289.361006710771, -26021.687261741787, 0]","[3.7963550693229027, 0.7758777710166862, 0]","[10206.434912718363, -15298.104026433566, 19154.692568038463]","[3.5368963270794103, 0.4777034212695939, -1.5087948637011677]","[-4154.582154228841, -17914.875035983434, 19154.692568038463]","[[2.7707183150519965, -2.249656908472028, -81.53852934431963]]",4.885224154281884,1.172341878365305,0.0066142110945540435,-0.0032761374686542674,281.4898076439724,2.0057215680004243,281.5507297041509,[-7767.26264848  1355.98515099 18729.80933196],"[-8.670095004565392, 54.45365468280865, -60.17390255018297]",2021-01-12 19:37:00,107760.05088,"GPS BIII-1  (PRN 04)    
",1,0,0
"[-26100.723274751716, -5085.852922830574, 0]","[0.7409171287261617, -3.797793559175945, 0]","[13387.533378958773, 22205.094847079217, 5900.963334686228]","[-2.2915189919862833, 0.565691674215735, 3.0661258533933804]","[25348.030031960545, 5456.158047504281, 5900.963334686228]","[[-1.1574837002977012, 2.057011872706615, -21.58853916810661]]",1.4103727947879783,-0.09320884536471476,-0.0006248945446880523,-0.0005408542725550665,191.02622063454112,2.00561018559555,191.03925015640357,[25928.4076102   4195.58071433 -2455.30701523],"[-4.539835906484022, 15.892154576760243, -14.087774935181956]",2021-01-12 19:37:00,88073.448001,"GPS BIII-2  (PRN 18)    
",0,0,0
"[-26524.1885755697, 1790.1574636118155, 0]","[-0.26086589794251425, -3.8615797715849642, 0]","[4361.624468205558, 21456.029059712288, -15078.205872186516]","[-2.3155587557402266, 2.0846334903008037, 2.296157705571332]","[18619.779927768297, 11519.060137630344, -15078.205872186516]","[[-0.06729728877237684, 3.114960708434831, 65.2940266668669]]",1.8146997269469818,-0.8172947396121917,0.0018301908145166744,0.0018848216398898616,176.13887204349658,2.005675797473004,176.13530341255745,[ 20598.39512791  -5126.0721124  -22625.86544444],"[8.852656393390445, -42.236753631884426, 49.09892610774452]",2021-01-12 19:37:00,123994.550401,"GPS BIII-3  (PRN 23)    
",0,0,0
"[6304.4601586453855, -25770.156854185116, 0]","[3.762996574765542, 0.9388651751496653, 0]","[-24853.12814058904, 6375.031647222841, -6747.458433041247]","[-1.322309076789872, -2.0078187554327145, 3.0433162158372156]","[-12280.628984585726, 22527.87514655088, -6747.458433041247]","[[-2.3703589209579765, -0.4015420713489387, 31.234700906413817]]",5.7679763388569825,-1.0889918399206675,-0.0005964911590084535,0.0004297717048358683,283.7465019674578,2.0056237402819956,284.00939197004976,[ -7359.79893315  12998.18289778 -28565.67999677],"[2.2281606017614672, -22.01837161509858, 22.172347415520434]",2021-01-12 19:38:00,127032.364417,"GPS BIIR-2  (PRN 13)    
",0,0,0
"[-24962.093616298047, 9487.842994501683, 0]","[-1.3763978209647378, -3.5987440796067967, 0]","[5461.319597668164, 22718.725806725135, -12928.989456570444]","[-2.2145049578398295, 1.951214426577182, 2.47672363522484]","[20343.485754763205, 11493.872340285478, -12928.989456570444]","[[-0.08237538601773253, 2.95033629312974, 56.49500608150934]]",1.7443349663380605,-0.743907462740605,0.0015257780482074697,0.001610863295107416,159.18774569179732,2.0056370333138287,159.07016137750944,[ 22279.68390977  -3905.67227721 -20816.21915896],"[7.598144657018427, -36.370479809158454, 42.65973954818732]",2021-01-12 19:38:00,81515.790336,"GPS BIIR-4  (PRN 20)    
",0,0,0
"[26055.927229042492, 955.5952162177277, 0]","[-0.14200415897190902, 3.9430519763709633, 0]","[-10398.329710215803, -11570.338026783724, -20924.304604120593]","[2.045597585700042, -3.279282336237105, 0.7935124108353702]","[-15553.73851867344, -281.4265608083215, -20924.304604120593]","[[-1.0043412591716645, -3.732219280602897, 88.21681799045803]]",4.0300286427608025,-0.8779474321640216,-0.002869952378425677,0.0024538678995914016,2.1014544026966178,2.005641996951673,2.0621988401139935,[-15276.12298697 -12412.96032982 -23711.19020902],"[12.246464537141305, -62.83818397216918, 60.81555623280394]",2021-01-12 19:38:00,99119.107777,"GPS BIIR-5  (PRN 28)    
",0,0,0
"[25538.37933161522, 6081.261153736066, 0]","[-0.8974498897334597, 3.814934897284116, 0]","[17108.587900576404, -11205.27998626498, 16459.905120718973]","[0.1256542968876575, 3.2898787591622303, 2.126041702974243]","[3466.9568684588394, -20155.453098220987, 16459.905120718973]","[[2.4924067307845794, 2.151046243262305, -66.64466979282544]]",3.3769048660197005,1.401564950225654,0.005515092240601812,-0.0019829854171417444,13.396755122639206,2.0056843740206203,13.237028714740765,[ -773.30668914 -3225.41943677 19411.89331177],"[-7.456224617716797, 47.36014735956231, -46.40875197177522]",2021-01-12 19:38:00,114292.312032,"GPS BIIR-8  (PRN 16)    
",1,0,0
"[23359.773236138273, -11360.55453821335, 0]","[1.6947542581622668, 3.5792431341881037, 0]","[8644.895360300929, -12416.755860596022, -21114.714375698375]","[2.953260283453803, 2.623264995860652, -0.28267979916927577]","[-3189.6748329480324, -14789.726716618403, -21114.714375698375]","[[3.9325417665962146, -0.37199569125159027, 87.93617201058771]]",3.3877563132346777,-0.4486458548846239,-0.0012024024112474803,0.002979971800760356,334.04427186054886,2.0055631809676497,334.66925747012897,[ -6177.32840673 -24585.45872437 -12202.9618424 ],"[16.537284125711007, -59.263820766306246, 62.949911797719295]",2021-01-12 19:38:00,115136.662945,"GPS BIIR-9  (PRN 21)    
",0,0,0
"[-3241.2587559265526, -26383.200927437214, 0]","[3.8451464509077424, -0.4450281426176068, 0]","[11331.248586011006, -22716.224968664876, -7883.842854561783]","[1.7464868525698474, 1.9034194916955005, -2.8827034514643377]","[-8892.838743292214, -23776.91086812522, -7883.842854561783]","[[2.583180195404825, 0.020054067766468453, 30.05658012598606]]",3.7198328249242745,0.1040434020386277,-0.0006665939621686911,0.0008098745602693722,262.9966512521937,2.005676755343874,263.39793237165134,[-13614.70425441 -20860.45611954   2601.13606542],"[6.842865146839185, -19.89678169054002, 21.618614800642312]",2021-01-12 19:38:00,153447.622176,"GPS BIIR-10 (PRN 22)    
",0,0,0
"[-5473.742557288753, 26036.38512611388, 0]","[-3.7912493220450862, -0.7631665661370766, 0]","[-24853.90874121858, -3552.447958614808, -8804.461471510374]","[1.3151192006568504, -2.1128467681534993, -2.96012409401089]","[-19543.691825170994, 15760.100762946675, -8804.461471510374]","[[-0.6490502737762169, -2.402580637511261, 33.825572742780835]]",5.173766426322068,-0.9811997236986971,-0.0011399106775293675,0.0004907859374738087,101.87131235464778,2.00570882972752,101.3817850851148,[-15864.72497822   7887.39406387 -26484.2901013 ],"[4.581812612011883, -24.83226625425897, 22.64351070882762]",2021-01-12 19:38:00,89849.739937,"GPS BIIR-11 (PRN 19)    
",0,0,0
"[-23732.00962788233, -12950.804879661504, 0]","[1.8561319402776078, -3.3217271120796195, 0]","[-18857.225488996213, 430.86148874697756, 19368.816000045805]","[-1.6043820473570571, -3.084324340941822, -1.546608674757678]","[-12541.256824454686, 14088.91308896476, 19368.816000045805]","[[-3.3501969556505293, -0.9291279526296436, -82.47096682781346]]",5.928344829670116,-0.15070552990196767,0.00018442386455635329,-0.0018914219467754446,208.6366594599872,2.005730621473161,209.19066530049602,[-9358.83490158 25258.39763928 -4090.49281804],"[-14.989005846044593, 54.75163499366773, -59.92608478096777]",2021-01-12 19:38:00,79103.574913,"GPS BIIR-13 (PRN 02)    
",0,0,0
"[18443.601106630893, -18747.203142501206, 0]","[2.7618959662006106, 2.7707387162577075, 0]","[-20320.583048215994, -7253.676133940703, -15036.027885421701]","[2.4709073757545523, -1.9251741227379868, -2.3437968554178035]","[-19160.630727665106, 9920.289461180051, -15036.027885421701]","[[0.27623512854359755, -3.1201558961335136, 60.47784933071573]]",4.675940876485864,-1.0156006025220337,-0.00260890980610529,0.0011922353696365946,314.52397123240485,2.005807099459213,315.094313810774,[-16696.81564706   -608.83690139 -26936.2152273 ],"[9.423029992219094, -43.274802166707765, 41.30229947023792]",2021-01-12 19:38:00,91765.575265,"GPS BIIRM-1 (PRN 17)    
",0,0,0
"[-18480.4172650271, 19328.38119660396, 0]","[-2.800125784376947, -2.638848922111564, 0]","[20843.1103675506, 11357.5291823405, 12315.98242322285]","[0.009611591843204037, 2.85035815884014, -2.5844910573839606]","[22519.086775215263, -7504.628553895025, 12315.98242322285]","[[2.091756303927513, 1.9362824125999354, -54.04158438829633]]",1.5727221163602048,0.47623672724647653,-0.0018817436865190375,-0.001519618582844874,133.71101366524522,2.005577235184345,133.30296635423238,[20482.00040446   -39.44407142 10565.39161413],"[-6.005552814319134, 38.55358333288616, -37.498960316285356]",2021-01-12 19:38:00,82359.954625,"GPS BIIRM-2 (PRN 31)    
",1,0,0
"[-13460.560926040669, 23018.46686409865, 0]","[-3.3442960910227773, -1.924670164481047, 0]","[-11821.1068164616, 23761.726609531528, -2584.240581862802]","[-1.8209972817216513, -1.2212194299905144, -3.175100563801047]","[9323.709231570405, 24848.071635389388, -2584.240581862802]","[[-2.1349106741750417, 0.49956421961292485, 7.6220493703938]]",0.7833928954279239,-0.8720354164210465,0.00014677709161631052,0.0001150755518257991,120.31552632894818,2.005752192019549,119.92157623602532,[ 14257.64404279  14314.93980678 -24047.33574184],"[-1.0679215730825138, -5.2744573806351065, 5.826035311818265]",2021-01-12 19:38:00,108390.168193,"GPS BIIRM-3 (PRN 12)    
",0,0,0
"[-3046.923203794248, -26421.57265897292, 0]","[3.848650744333656, -0.3937108039673095, 0]","[-15624.870919965417, 16167.90885115059, -14207.229670083834]","[-2.9548378036410528, -0.8858093139190952, 2.334822512005675]","[1175.0625656297652, 22453.442850742293, -14207.229670083834]","[[-2.6625670669734056, 1.5577102427347445, 61.69368792648768]]",0.7879260286694674,-1.320469979944608,0.004115360769331196,0.001196261422518824,263.42338913802314,2.0054819221958557,264.15856676832146,[  5790.02661404   5760.82754875 -31943.86557493],"[6.027459294445619, -41.41931051797455, 45.428375551264295]",2021-01-12 19:38:00,210263.502721,"GPS BIIRM-4 (PRN 15)    
",0,0,0
"[19467.17351752834, -18032.77745283856, 0]","[2.6325688790034993, 2.846887923915796, 0]","[1914.3812642587545, 14548.443829317739, 22109.496465216056]","[-3.845756864019495, 0.4953125775627706, 0.0030573502256037166]","[11948.220246647617, 8518.339416656181, 22109.496465216056]","[[-2.2596055641683064, 3.1510891928069205, -92.37206823982768]]",0.601251643983634,0.21478575301620847,-0.002089538952502604,-0.0030166505711007453,317.19046167009515,2.005607523187967,317.2399020408306,[13450.71936985 19608.15288322  5187.22650311],"[-15.950634227631207, 64.58137908870064, -64.20636194371932]",2021-01-12 19:38:00,121000.321632,"GPS BIIRM-5 (PRN 29)    
",1,0,0
"[-24835.28345737846, 10370.679133873018, 0]","[-1.4929240802787347, -3.5191222849631236, 0]","[-11610.4164374758, -22723.639344079867, 8554.340139055877]","[2.510066571130597, -0.22605622275635684, 2.874283973208979]","[-24539.40434802017, -6998.799120977239, 8554.340139055877]","[[1.545936933792783, -1.990380517411069, -32.86638727765022]]",4.894649675620178,0.02920749144750184,0.0007879193111561493,-0.0009732965003280058,157.3293443119021,2.005704630017713,157.01394964240208,[-25456.04793764   4691.70358403    756.24489964],"[-2.913898789550179, 21.275682115824594, -25.008108537881906]",2021-01-12 19:38:00,132112.517665,"GPS BIIRM-6 (PRN 07)    
",0,0,0
"[26390.622742757154, -924.7013165727619, 0]","[0.1356544560025653, 3.8941232729401296, 0]","[-15911.567998188622, 13797.042089359351, 15930.589276573191]","[-0.6244064673494666, -3.1946015315955414, 2.1417833256767325]","[-754.8288198700593, 21046.771724642887, 15930.589276573191]","[[-2.7627445506151727, -1.7212219293823179, -64.41740708656066]]",0.1379499438642382,-0.35052394964972716,-0.0006615372507006568,-0.0012371416243716327,357.9931304051611,2.0054873083350317,358.00490291077574,[ 3611.0889065  26010.54503108 -9601.24917419],"[-11.70269369080967, 42.03579238087924, -47.49986123588694]",2021-01-12 19:38:00,307049.847168,"GPS BIIRM-8 (PRN 05)    
",0,0,0
"[-5232.877287719395, 26087.925495382384, 0]","[-3.798435829624622, -0.7252791053351522, 0]","[-1278.6749012103287, 24785.027832686283, 9593.239660872267]","[-2.423872101887194, 1.012019780029334, -2.8380987528509607]","[17259.9206954474, 17833.332603775594, 9593.239660872267]","[[-0.9121931627677813, 2.463177548468112, -42.919369707290855]]",0.8898505851131588,-0.34054292651572365,-0.0010785121316007756,-0.0008850578652943415,101.34073690166065,2.0056230018675567,100.81049552786139,[20572.82924648 16668.65691569 -9382.42889735],"[-7.424920081023236, 30.737906041966653, -29.1380049079933]",2021-01-12 19:38:00,125966.62128,"GPS BIIF-1  (PRN 25)    
",0,0,0
"[-25809.49235116565, -7283.560875117525, 0]","[1.0521977332338668, -3.689510571608168, 0]","[1640.1131745753414, -18151.862858748336, -19672.31704650465]","[2.9711892623922727, 1.908913542704434, -1.499230396355204]","[-12160.952479350268, -13575.394331775693, -19672.31704650465]","[[3.422175591373556, -0.8721414840968078, 80.69317776984566]]",3.7436972276737817,-0.4728623467178907,-0.0016738490192067716,0.002477418880418927,195.7615632532311,2.005614722758119,195.91665690069067,[-14703.97326857 -21395.97308192 -13281.12905657],"[15.071583262996292, -54.79429391145018, 57.39593703246402]",2021-01-12 19:38:00,244353.981792,"GPS BIIF-2  (PRN 01)    
",0,0,0
"[-22030.540528571946, -15246.335585885327, 0]","[2.2046827256302577, -3.144398058664707, 0]","[-5895.025450380881, 15785.243930712026, -20829.55145378232]","[-3.042984492562054, -2.2082785227562787, -0.7820590872734912]","[7528.723514328488, 15074.600268581471, -20829.55145378232]","[[-3.6901270116222666, 0.7205631784483, 86.24536076169392]]",2.0140596144923624,-1.2102196416885922,0.004266704353299543,0.002232607058981822,214.68986908545367,2.005695365883626,215.0345405839794,[ 10481.57833038  -4976.37269031 -30771.96769988],"[8.673944296728253, -58.920674924247855, 62.49412179060635]",2021-01-12 19:38:00,159642.414049,"GPS BIIF-3  (PRN 24)    
",0,0,0
"[20718.963363973508, -16324.914909828964, 0]","[2.3976388626646514, 3.0767890603257184, 0]","[25295.810116754205, -6969.8787726410255, -2705.74760882006]","[0.881688423626912, 2.032852701095184, 3.210208475596586]","[12147.274800535015, -23257.277022224327, -2705.74760882006]","[[2.088266879308164, 0.7409494054874711, 14.515023832787804]]",2.801745921015776,0.4005825759851958,-3.838635747771526e-05,0.000322949897253641,321.7614604179421,2.005632497818995,322.07296233048015,[  7078.58208239 -20020.62778012   8992.66613171],"[4.018587279586323, -8.920573043700948, 10.948521100835888]",2021-01-12 19:38:00,171402.580705,"GPS BIIF-4  (PRN 27)    
",1,0,0
