Sat Name,Azimuth(rads),Elevation(rads),Time
"GPS BIIF-1  (PRN 25)    
",0.6674209192122031,0.5536949277882943,2021-01-12 19:31:35
"GPS BIIF-3  (PRN 24)    
",3.318082056414105,0.18077899879015188,2021-01-12 19:31:35
"GPS BIIF-6  (PRN 06)    
",0.8432731846952866,0.2643230984361522,2021-01-12 19:31:35
"GPS BIIF-7  (PRN 09)    
",3.6110994259704357,0.35765059875387556,2021-01-12 19:31:35
"GPS BIIF-9  (PRN 26)    
",2.6017407380959927,0.235369719223865,2021-01-12 19:31:35
"GPS BIII-2  (PRN 18)    
",0.8540634020049964,0.3713704094444109,2021-01-12 19:31:35
"GPS BIIR-2  (PRN 13)    
",5.660620615024783,0.4913300897354723,2021-01-12 19:31:40
"GPS BIIRM-3 (PRN 12)    
",0.060031631881387604,0.23502528116273178,2021-01-12 19:31:40
"GPS BIIRM-5 (PRN 29)    
",1.2029830127084438,0.9928197541002175,2021-01-12 19:31:40
"GPS BIIRM-8 (PRN 05)    
",0.3662907451097386,1.180236741074652,2021-01-12 19:31:40
"GPS BIIF-1  (PRN 25)    
",0.6667791682079791,0.5532384905892396,2021-01-12 19:31:40
"GPS BIIF-3  (PRN 24)    
",3.310407521012359,0.18206978058563,2021-01-12 19:31:40
"GPS BIIF-6  (PRN 06)    
",0.8443825765919835,0.26858909565872263,2021-01-12 19:31:40
"GPS BIIF-7  (PRN 09)    
",3.6109228023072055,0.3574575471690606,2021-01-12 19:31:40
"GPS BIIF-9  (PRN 26)    
",2.600789049143483,0.2362365455198546,2021-01-12 19:31:40
"GPS BIII-2  (PRN 18)    
",0.8707017868494393,0.45546042210316684,2021-01-12 19:31:40
"GPS BIIR-2  (PRN 13)    
",5.659934480939942,0.49218797662749864,2021-01-12 19:31:45
"GPS BIIRM-3 (PRN 12)    
",0.05892496877307529,0.23385517253511776,2021-01-12 19:31:45
"GPS BIIRM-5 (PRN 29)    
",1.2026770230198354,0.9930884925674711,2021-01-12 19:31:45
"GPS BIIRM-8 (PRN 05)    
",0.36649442570509905,1.1806689789907443,2021-01-12 19:31:45
"GPS BIIF-1  (PRN 25)    
",0.6661373532983577,0.5527815881172772,2021-01-12 19:31:45
"GPS BIIF-3  (PRN 24)    
",3.302661609648178,0.18335899313318432,2021-01-12 19:31:45
"GPS BIIF-6  (PRN 06)    
",0.8454887608045665,0.27285062445551467,2021-01-12 19:31:45
"GPS BIIF-7  (PRN 09)    
",3.6107463948294782,0.3572642576260845,2021-01-12 19:31:45
"GPS BIIF-9  (PRN 26)    
",2.599835603543122,0.23710331133764706,2021-01-12 19:31:45
"GPS BIII-2  (PRN 18)    
",0.8873297271407425,0.5415829729228403,2021-01-12 19:31:45
"GPS BIIR-2  (PRN 13)    
",5.65924858165954,0.4930454896344897,2021-01-12 19:31:50
"GPS BIIRM-3 (PRN 12)    
",0.05781561088389431,0.23268242501405023,2021-01-12 19:31:50
"GPS BIIRM-5 (PRN 29)    
",1.2023703284293603,0.9933566981195113,2021-01-12 19:31:50
"GPS BIIRM-8 (PRN 05)    
",0.3666981506910494,1.1811013031367863,2021-01-12 19:31:50
"GPS BIIF-1  (PRN 25)    
",0.6654954732292921,0.5523242200597873,2021-01-12 19:31:50
"GPS BIIF-3  (PRN 24)    
",3.2948429782644326,0.18464643057451788,2021-01-12 19:31:50
"GPS BIIF-6  (PRN 06)    
",0.8465917933052785,0.2771077656031799,2021-01-12 19:31:50
"GPS BIIF-7  (PRN 09)    
",3.6105702035234724,0.3570707301860305,2021-01-12 19:31:50
"GPS BIIF-9  (PRN 26)    
",2.5988803985342006,0.23797001389935094,2021-01-12 19:31:50
"GPS BIII-2  (PRN 18)    
",0.9043261198568908,0.6303127451263087,2021-01-12 19:31:50
"GPS BIIR-2  (PRN 13)    
",5.658562916571669,0.4939026273963608,2021-01-12 19:31:55
"GPS BIIRM-3 (PRN 12)    
",0.05670354425971258,0.23150702810574034,2021-01-12 19:31:55
"GPS BIIRM-5 (PRN 29)    
",1.2020629293086227,0.9936243708487317,2021-01-12 19:31:55
"GPS BIIRM-8 (PRN 05)    
",0.36690192007978517,1.1815337137575912,2021-01-12 19:31:55
"GPS BIIF-1  (PRN 25)    
",0.6648535267419629,0.5518663861009837,2021-01-12 19:31:55
"GPS BIIF-3  (PRN 24)    
",3.2869502743633388,0.1859318741578151,2021-01-12 19:31:55
"GPS BIIF-6  (PRN 06)    
",0.8476917294592035,0.2813605988811878,2021-01-12 19:31:55
"GPS BIIF-7  (PRN 09)    
",3.6103942283753545,0.35687696491001936,2021-01-12 19:31:55
"GPS BIIF-9  (PRN 26)    
",2.5979234313584456,0.2388366504127258,2021-01-12 19:31:55
"GPS BIII-2  (PRN 18)    
",0.9221809771219478,0.7221932038294033,2021-01-12 19:31:55
"GPS BIIR-2  (PRN 13)    
",5.657877485063398,0.4947593885581536,2021-01-12 19:32:00
"GPS BIIRM-3 (PRN 12)    
",0.05558875486319792,0.23032897127395358,2021-01-12 19:32:00
"GPS BIIRM-5 (PRN 29)    
",1.201754826032361,0.9938915108471518,2021-01-12 19:32:00
"GPS BIIRM-8 (PRN 05)    
",0.36710573388384393,1.1819662110978983,2021-01-12 19:32:00
"GPS BIIF-1  (PRN 25)    
",0.6642115125727841,0.5514080859219082,2021-01-12 19:32:00
"GPS BIIF-3  (PRN 24)    
",3.2789821376722084,0.18721509176735895,2021-01-12 19:32:00
"GPS BIIF-6  (PRN 06)    
",0.8487886240394067,0.2856092030802114,2021-01-12 19:32:00
"GPS BIIF-7  (PRN 09)    
",3.6102184693712354,0.35668296185920506,2021-01-12 19:32:00
"GPS BIIF-9  (PRN 26)    
",2.5969646992599955,0.2397032180712256,2021-01-12 19:32:00
"GPS BIII-2  (PRN 18)    
",0.9415970963970324,0.8177117736340769,2021-01-12 19:32:00
"GPS BIIR-2  (PRN 13)    
",5.65719228652072,0.4956157717700615,2021-01-12 19:32:05
"GPS BIIRM-3 (PRN 12)    
",0.054471228573302,0.22914824394006675,2021-01-12 19:32:05
"GPS BIIRM-5 (PRN 29)    
",1.2014460189784533,0.9941581182064161,2021-01-12 19:32:05
"GPS BIIRM-8 (PRN 05)    
",0.36730959211609715,1.1823987954023811,2021-01-12 19:32:05
"GPS BIIF-1  (PRN 25)    
",0.6635694294533696,0.5509493192004111,2021-01-12 19:32:05
"GPS BIIF-3  (PRN 24)    
",3.2709372008761615,0.18849583744309392,2021-01-12 19:32:05
"GPS BIIF-6  (PRN 06)    
",0.8498825312417377,0.28985365601014085,2021-01-12 19:32:05
"GPS BIIF-7  (PRN 09)    
",3.610042926497177,0.35648872109478386,2021-01-12 19:32:05
"GPS BIIF-9  (PRN 26)    
",2.5960041994855594,0.24056971405391012,2021-01-12 19:32:05
"GPS BIII-2  (PRN 18)    
",0.9636916824089541,0.9172614917979195,2021-01-12 19:32:05
"GPS BIIR-2  (PRN 13)    
",5.656507320328637,0.4964717756873868,2021-01-12 19:32:10
"GPS BIIRM-3 (PRN 12)    
",0.053350951184674145,0.22796483548306595,2021-01-12 19:32:10
"GPS BIIRM-5 (PRN 29)    
",1.2011365085279238,0.9944241930177984,2021-01-12 19:32:10
"GPS BIIRM-8 (PRN 05)    
",0.36751349478975115,1.1828314669156643,2021-01-12 19:32:10
