Azimuth,Elevation,Rate of AZ,Rate of EL,Topocentric Range,Topocentric Reletive Velocity,Time,Satellite Name,Avilable for View TRUE=1,Signal Acquired,Signal Lost 
0.6231160080515549,1.0144981411989613,-373275422.70042366,0.09770055292928047,[ -8306.53033761 -11558.94387307  22891.48570949],"[23706.42207828773, -11948.938537779135, 781.1683170522471]",2020-10-09 17:05:00,"GPS BIIR-13 (PRN 02)    
",1,0,0
0.532020216503356,-1.042533915010331,-489556687.6233008,-0.07963219309877763,[  6799.34534664  11551.05804498 -22967.77873264],"[-32685.50497467431, 16472.839180987885, -1079.5992895091063]",2020-10-09 17:05:00,"GPS BIIRM-1 (PRN 17)    
",0,0,0
0.8375984817041621,0.41842113556868393,-560430181.2177054,0.057035246422585346,[23631.03152776 21284.30477749 14142.27785064],"[-16882.629978480025, 8509.790995534177, -557.7350676293349]",2020-10-09 17:05:00,"GPS BIIRM-2 (PRN 31)    
",1,0,0
-1.40760199440183,0.2572109160046449,-289763629.0188601,0.5120972293607543,[-21702.00685559   3573.42392752   5785.30444093],"[39351.843249342266, -19831.5506092057, 1301.0940990064291]",2020-10-09 17:05:00,"GPS BIIRM-3 (PRN 12)    
",0,0,0
-1.191733128799823,-0.5436133491719686,-45494701.35265398,-1.303511988710336,[11768.28858239 -4687.62563759 -7655.65014789],"[-36629.29606710717, 18456.30544857429, -1206.5512948149415]",2020-10-09 17:05:00,"GPS BIIRM-4 (PRN 15)    
",0,0,0
0.18510642880403885,-0.8618590123924935,409765769.8430801,-0.2376084136573715,[ -2571.12623079 -13730.98126846 -16287.64494634],"[-27269.018595961174, 13743.154991593085, -903.3519633098587]",2020-10-09 17:05:00,"GPS BIIRM-5 (PRN 29)    
",0,0,0
0.22872595925264652,0.14837903349823048,419857763.85074383,0.019662353640762357,[ 8445.17244703 36276.53346207  5567.53070811],"[10358.315586554041, -5221.205622613961, 340.3696976431119]",2020-10-09 17:05:00,"GPS BIIRM-6 (PRN 07)    
",1,0,0
1.0024828841303997,0.3746807790657928,-666606141.0103619,0.13006109471479604,[23863.21326009 15238.84885533 11134.65578433],"[-24453.873835979677, 12318.427132705458, -804.3492523008678]",2020-10-09 17:05:00,"GPS BIIRM-8 (PRN 05)    
",1,0,0
0.8546008392096849,0.2529285626913131,-868170612.7538235,0.11879061836068461,[-22952.48808204 -19976.9074914    7864.66447022],"[27523.930453866047, -13868.980092246735, 909.332813464318]",2020-10-09 17:05:00,"GPS BIIF-1  (PRN 25)    
",1,0,0
0.8438337381262505,-0.40178272893302835,-179470967.8139038,-0.02038567567023675,[-22463.49020996 -19980.42846747 -12773.95102668],"[5736.1886290653565, -2887.3278652929853, 186.07596903499433]",2020-10-09 17:05:00,"GPS BIIF-2  (PRN 01)    
",0,0,0
-0.17500588004377907,0.08867349099717421,334320038.37201,0.0313466462863116,[  3067.33024121 -17347.71244063   1566.25044459],"[-21157.270961568636, 10664.066704777562, -696.8404186009981]",2020-10-09 17:05:00,"GPS BIIF-3  (PRN 24)    
",0,0,0
0.5427775287062475,0.5363523926568942,-448643217.93023366,0.03997041486992892,[-12721.90855242 -21090.29622565  14642.22435424],"[16313.357044149057, -8221.226005781087, 536.3035501087197]",2020-10-09 17:05:00,"GPS BIIF-4  (PRN 27)    
",1,0,0
-1.1091923135506705,-0.43103629660332377,-3244477.292284608,-0.390980310893065,[-20021.55763291   9959.6859891  -10283.73497852],"[24543.034169035735, -12370.935137856532, 809.5904598031026]",2020-10-09 17:05:00,"GPS BIIF-5  (PRN 30)    
",0,0,0
0.6118324839178251,0.5986733111160337,90410674.04194479,-0.002994135157540595,[17397.58262783 24795.24379173 20663.5172599 ],"[2691.6683155643045, -1360.5397058556778, 91.45487630635576]",2020-10-09 17:05:00,"GPS BIIF-6  (PRN 06)    
",1,0,0
-0.8239242525570628,-0.1191937660843816,218925649.09769845,-0.12488054740695761,[-16882.60523848  15629.42383094  -2755.29778424],"[30737.208051933343, -15488.083695156434, 1011.7682252389544]",2020-10-09 17:05:00,"GPS BIIF-7  (PRN 09)    
",0,0,0
1.0352884258269062,0.43368878793531845,-582259387.8625731,0.1522259390313451,[23153.95491059 13738.16294659 12467.815624  ],"[-22922.24883650714, 11546.614791161977, -753.8396937825205]",2020-10-09 17:05:00,"GPS BIIF-8  (PRN 03)    
",1,0,0
1.2945841751571034,-0.1367324011177396,-571741460.0304136,-0.2673038001050846,[19336.37435472  5481.04443672 -2765.32852295],"[-37550.30899240798, 18924.25855631601, -1241.44577838213]",2020-10-09 17:05:00,"GPS BIIF-9  (PRN 26)    
",0,0,0
1.1735753010529415,-1.3127315460805853,-168049629.54811436,-0.33385311675160656,[  5220.94998426   2190.29986689 -21450.15664118],"[-34854.02829534998, 17565.54962002943, -1152.3796858597254]",2020-10-09 17:05:00,"GPS BIIF-10 (PRN 08)    
",0,0,0
-0.8746529724752208,-1.0951104856278608,-28905012.390975475,0.12692816903420703,[ -9959.25154014   8323.11534828 -25195.5958067 ],"[-8755.531724660825, 4414.818514387986, -290.18575318624687]",2020-10-09 17:05:00,"GPS BIIF-11 (PRN 10)    
",0,0,0
-0.7992324617960199,-0.0964517606461579,239230292.6468868,-0.09286460679381721,[-16503.47835566  16053.05285242  -2227.5349068 ],"[30919.655260240434, -15580.022700860212, 1017.7871660761891]",2020-10-09 17:05:00,"GPS BIIF-12 (PRN 32)    
",0,0,0
0.6372439170780505,0.9600318176347828,238561395.19963652,-0.021663902761685783,[10675.99553123 14421.78473047 25631.29182418],"[12048.6072955791, -6069.59550434353, 398.2136984767475]",2020-10-09 17:05:00,"GPS BIII-1  (PRN 04)    
",1,0,0
0.63966871076398,0.7742598381132181,188223799.97759777,-0.013095672676419019,[14428.10143061 19391.85329125 23637.99219702],"[7057.0881164527655, -3560.675173166698, 235.0349444676915]",2020-10-09 17:05:00,"GPS BIII-2  (PRN 18)    
",1,0,0
0.027295781340915433,-1.00265875100827,334592280.93311006,-0.36756470348028897,[  -299.16013905 -10957.21841538 -17171.46224406],"[-30128.11075142172, 14948.485454545358, -1083.725104294077]",2020-10-09 17:06:00,"GPS BIIR-2  (PRN 13)    
",0,0,0
0.6666058360559484,-0.806787414644519,339324984.7573795,0.04525449800553865,[-11880.68399513 -15101.07217106 -20054.45596586],"[-16159.312207020725, 8021.595804046104, -585.0751212484444]",2020-10-09 17:06:00,"GPS BIIR-3  (PRN 11)    
",0,0,0
1.0694433944370652,1.1372380383205436,68341967.08745681,-0.04706629782805913,[10295.95883095  5642.80834944 25361.8246071 ],"[6352.956372620339, -3155.9422835612086, 230.25478140320465]",2020-10-09 17:06:00,"GPS BIIR-4  (PRN 20)    
",1,0,0
0.8040672342809304,0.310614756055188,-849872970.3836339,0.12326404609126683,[-21706.31782358 -20910.60698715   9675.09498452],"[26825.845309426906, -13310.791096327484, 967.060020993754]",2020-10-09 17:06:00,"GPS BIIR-5  (PRN 28)    
",1,0,0
-0.0009338202623163093,-0.11585064154370076,429361459.4516963,-0.008146618786916138,[-3.09322332e+01  3.31243874e+04 -3.85474398e+03],"[12968.106735081286, -6437.701057657723, 468.8736235747938]",2020-10-09 17:06:00,"GPS BIIR-8  (PRN 16)    
",0,0,0
0.6500561692132278,1.393133840518196,106313697.53894913,-0.0003453901977409095,[ 2977.4060864   3916.12964669 27397.93177922],"[19708.87423753662, -9784.083859964081, 710.4947074313347]",2020-10-09 17:06:00,"GPS BIIR-9  (PRN 21)    
",1,0,0
0.8918015345987467,-0.002778857516988647,-1120235613.1061022,-0.04019104958831083,[24897.42528845 20092.22664811   -88.90540337],"[-34527.83273731325, 17130.067351890448, -1241.082092951485]",2020-10-09 17:06:00,"GPS BIIR-10 (PRN 22)    
",0,0,0
0.45590632398041037,-0.9506777050495581,-589090328.5511196,-0.037112743672560844,[  7327.15244049  14942.37863474 -23305.48649617],"[-31707.718737185176, 15736.207274619235, -1142.6442012388607]",2020-10-09 17:06:00,"GPS BIIR-11 (PRN 19)    
",0,0,0
0.6232105080479741,1.0111333517926029,-375491581.1707253,0.10347491535271437,[ -8356.40688479 -11626.03101227  22854.06248844],"[23804.91086858451, -11815.478892973024, 856.277460832256]",2020-10-09 17:06:00,"GPS BIIR-13 (PRN 02)    
",1,0,0
0.5340287078006802,-1.037688734825712,-494444450.1014993,-0.08858554677629749,[  6887.18742296  11646.71548123 -22929.50783997],"[-32821.28261249035, 16288.84229443359, -1183.1554343187233]",2020-10-09 17:06:00,"GPS BIIRM-1 (PRN 17)    
",0,0,0
0.8361451889300375,0.4202388035104806,-560046641.3182782,0.056651380594787026,[23602.10782849 21320.46207925 14212.797216  ],"[-16952.764968862175, 8414.750924133554, -611.2235248104608]",2020-10-09 17:06:00,"GPS BIIRM-2 (PRN 31)    
",1,0,0
-1.4129883847344773,0.2536581884382201,-290052530.60755765,0.5116961223556138,[-21772.57908683   3464.69459204   5715.39171918],"[39515.30558595819, -19610.033082033762, 1425.7701836410283]",2020-10-09 17:06:00,"GPS BIIRM-3 (PRN 12)    
",0,0,0
-1.202268145835759,-0.539289269002937,-48001369.355273575,-1.3048603294820702,[11863.38312802 -4581.29322315 -7610.80735209],"[-36781.45601060528, 18250.106413814738, -1322.604418800761]",2020-10-09 17:06:00,"GPS BIIRM-4 (PRN 15)    
",0,0,0
0.1781845726207635,-0.8655007110515215,407002741.0485418,-0.2429512564748147,[ -2457.24804472 -13644.20686575 -16283.77868847],"[-27382.286563438083, 13589.6572556077, -989.7457138190706]",2020-10-09 17:06:00,"GPS BIIRM-5 (PRN 29)    
",0,0,0
0.2267465018639544,0.14932599287991594,420070417.85911775,0.020456060712637107,[ 8360.24403569 36236.38140642  5594.82543025],"[10401.353519305563, -5162.888117411081, 373.18854274358137]",2020-10-09 17:06:00,"GPS BIIRM-6 (PRN 07)    
",1,0,0
1.0007165256655568,0.37651151653885434,-666348677.1453148,0.12921415159955987,[23863.95674809 15298.73269602 11207.55884065],"[-24555.451349648523, 12180.770933556689, -881.8275491533612]",2020-10-09 17:06:00,"GPS BIIRM-8 (PRN 05)    
",1,0,0
0.8531139989483968,0.25017439358127097,-868964589.9031508,0.12165294563948388,[-22963.22615061 -20046.33782575   7789.05002382],"[27638.258192031055, -13714.04554415811, 996.5356762029944]",2020-10-09 17:06:00,"GPS BIIF-1  (PRN 25)    
",1,0,0
0.8423274211274545,-0.4040905905781362,-179050755.13901728,-0.020291947002630917,[-22398.37988962 -19983.02790131 -12835.88993854],"[5760.018541434653, -2855.0343475121313, 204.2517631941455]",2020-10-09 17:06:00,"GPS BIIF-2  (PRN 01)    
",0,0,0
-0.17990241853242445,0.08956802370724,334030455.4577973,0.02829768195656018,[  3143.19446951 -17282.76584001   1577.59661921],"[-21245.17043300996, 10544.956950174148, -763.8732706355494]",2020-10-09 17:06:00,"GPS BIIF-3  (PRN 24)    
",0,0,0
0.5420484892899828,0.534288861049204,-449602752.5767349,0.043249612963146174,[-12725.54156542 -21131.13545976  14595.32673342],"[16381.131727557275, -8129.385969602915, 587.9899797960139]",2020-10-09 17:06:00,"GPS BIIF-4  (PRN 27)    
",1,0,0
-1.1123229355631827,-0.43313871446644336,-1388525.939113468,-0.3895038026618237,[-20048.69411745   9895.01012654 -10338.71270644],"[24644.996535802078, -12232.767620304747, 887.349736984016]",2020-10-09 17:06:00,"GPS BIIF-5  (PRN 30)    
",0,0,0
0.6100552744662744,0.6006985980967829,90260272.5115889,-0.0029442720532694227,[17317.3748421  24774.4586253  20710.34718462],"[2702.8524753926044, -1345.386694122007, 99.98120076487099]",2020-10-09 17:06:00,"GPS BIIF-6  (PRN 06)    
",1,0,0
-0.82852471517994,-0.12136730726977275,220224472.5186562,-0.12383116928467461,[-16945.29718316  15543.30644153  -2804.53917212],"[30864.896323185018, -15315.049745871085, 1109.1537609149152]",2020-10-09 17:06:00,"GPS BIIF-7  (PRN 09)    
",0,0,0
1.0334817261172977,0.4354361727648034,-581845025.816428,0.15142947874305154,[23152.44114697 13793.88119983 12537.63738528],"[-23017.463883974604, 11417.580625789089, -826.4653571272025]",2020-10-09 17:06:00,"GPS BIIF-8  (PRN 03)    
",1,0,0
1.290554007432207,-0.13287748507759642,-573690464.3881762,-0.2669975014831069,[19404.12920785  5584.83243831 -2698.94481648],"[-37706.29010078767, 18712.88056347969, -1360.4142070982757]",2020-10-09 17:06:00,"GPS BIIF-9  (PRN 26)    
",0,0,0
1.164102928521513,-1.3063303531086838,-172829867.1046555,-0.3442793139651121,[  5327.09767268   2294.41079419 -21418.01578813],"[-34998.809402505765, 17369.349449389978, -1262.8056005058966]",2020-10-09 17:06:00,"GPS BIIF-10 (PRN 08)    
",0,0,0
-0.8698115338822973,-1.096115586460004,-30240252.746522717,0.12553381279634182,[ -9899.89301218   8355.24470712 -25209.67708543],"[-8791.905805789595, 4365.52916780164, -317.9249182839896]",2020-10-09 17:06:00,"GPS BIIF-11 (PRN 10)    
",0,0,0
-0.8039054149161158,-0.09859020893159764,240466807.7098999,-0.09174537605374088,[-16568.30267904  15966.11134034  -2275.8648995 ],"[31048.101422642136, -15405.96170017144, 1115.7507462477097]",2020-10-09 17:06:00,"GPS BIIF-12 (PRN 32)    
",0,0,0
0.6348853959853824,0.9627130888841468,237504972.0970524,-0.021190542322537826,[10590.49810581 14377.0734907  25653.49847693],"[12098.649067772172, -6001.776750864098, 436.3867150165292]",2020-10-09 17:06:00,"GPS BIII-1  (PRN 04)    
",1,0,0
0.6377013535414496,0.7765653197865864,187700560.68318045,-0.012950807069178087,[14345.20883514 19359.85632987 23673.46954907],"[7086.408857770937, -3520.9458351205813, 257.39240598087014]",2020-10-09 17:06:00,"GPS BIII-2  (PRN 18)    
",1,0,0
0.01695119696706179,-1.0063535498343983,331359171.79346156,-0.37549507489328476,[  -184.16255764 -10863.23982795 -17159.7548204 ],"[-30252.23724310011, 14779.677934663621, -1179.1315929702093]",2020-10-09 17:07:00,"GPS BIIR-2  (PRN 13)    
",0,0,0
0.6641409649655633,-0.8102816081194867,337465970.26297283,0.044723723942168114,[-11774.77180609 -15042.60327688 -20078.17887586],"[-16225.885892630919, 7931.058665264317, -636.2443885380171]",2020-10-09 17:07:00,"GPS BIIR-3  (PRN 11)    
",0,0,0
1.0689896454942756,1.1396510919530818,67770112.93518732,-0.046641272037836266,[10236.77379566  5616.41299518 25382.79420668],"[6379.135533790199, -3120.343758958783, 250.3715493123512]",2020-10-09 17:07:00,"GPS BIIR-4  (PRN 20)    
",1,0,0
0.8027159067489934,0.30790259009036874,-850878886.2318447,0.12645429703057445,[-21717.3461299  -20977.88711446   9602.38416765],"[26936.361281429887, -13160.49107869951, 1052.0079880877784]",2020-10-09 17:07:00,"GPS BIIR-5  (PRN 28)    
",1,0,0
-0.0028946525156710186,-0.11583086196158271,430160909.0993475,-0.006758121479046507,[  -95.75937426 33081.3824053  -3849.0906546 ],"[13021.536287739405, -6365.040964293664, 509.93816122632813]",2020-10-09 17:07:00,"GPS BIIR-8  (PRN 16)    
",0,0,0
0.6444836496280685,1.3966246217766805,104270279.55079079,0.0022840989831673614,[ 2895.8749661   3853.27330569 27394.26662186],"[19790.084096684157, -9673.648590401897, 772.9056485574752]",2020-10-09 17:07:00,"GPS BIIR-9  (PRN 21)    
",1,0,0
0.8902164247172656,-0.0001873565528297653,-1121867784.1605937,-0.042200538252710175,[ 2.49269412e+04  2.01813737e+04 -6.00897847e+00],"[-34670.084936882806, 16936.608476388687, -1350.4217110205345]",2020-10-09 17:07:00,"GPS BIIR-10 (PRN 22)    
",0,0,0
0.45779974952730834,-0.9465203493803886,-593910802.793904,-0.04525964658632769,[  7407.47553684  15034.10612775 -23265.26003496],"[-31838.357520604597, 15558.54708159925, -1243.051510363717]",2020-10-09 17:07:00,"GPS BIIR-11 (PRN 19)    
",0,0,0
0.6232940278095412,1.0077734559142846,-377700438.71287596,0.10925864262647757,[ -8406.08429062 -11693.08497775  22816.50035138],"[23902.999088643614, -11682.090703734497, 931.6602246423814]",2020-10-09 17:07:00,"GPS BIIR-13 (PRN 02)    
",1,0,0
0.5359853982450365,-1.0328491842018537,-499319660.80151165,-0.0975430003109932,[  6974.84614497  11742.4502297  -22890.97653092],"[-32956.507960052746, 16104.943965977915, -1287.0887887985577]",2020-10-09 17:07:00,"GPS BIIRM-1 (PRN 17)    
",0,0,0
0.8346929032530538,0.422056216196426,-559657710.6674832,0.056266718206518254,[23572.74114476 21356.18570408 14283.18344063],"[-17022.614694201067, 8319.761748743946, -664.9068285776043]",2020-10-09 17:07:00,"GPS BIIRM-2 (PRN 31)    
",1,0,0
-1.4183406633551776,0.2501048258390636,-290337914.100163,0.5112788690827496,[-21842.76683298   3356.09549454   5645.29211072],"[39678.102990817286, -19388.634233827954, 1550.900387075194]",2020-10-09 17:07:00,"GPS BIIRM-3 (PRN 12)    
",0,0,0
-1.2127188827909603,-0.5349201453809499,-50503788.06554568,-1.3059887932997762,[11958.25851802 -4474.8938711  -7565.68458481],"[-36932.99701268979, 18044.017840364042, -1439.0802634900508]",2020-10-09 17:07:00,"GPS BIIRM-4 (PRN 15)    
",0,0,0
0.17115768319746458,-0.8691434092766837,404239498.98448974,-0.24842247878879906,[ -2343.33052085 -13557.10755948 -16279.54874317],"[-27495.09376794271, 13436.241765389, -1076.4541357895016]",2020-10-09 17:07:00,"GPS BIIRM-5 (PRN 29)    
",0,0,0
0.2247576129300507,0.1502691835976412,420278283.0783932,0.021254061309065583,[ 8275.10353627 36195.83883339  5621.83171361],"[10444.216425262774, -5104.601824418526, 406.12695663155586]",2020-10-09 17:07:00,"GPS BIIRM-6 (PRN 07)    
",1,0,0
0.9989563996783956,0.3783399275602383,-666084503.6320071,0.12836929477512363,[23864.25916428 15358.2607426  11280.42271812],"[-24656.615648113187, 12043.188497907047, -959.5880393006024]",2020-10-09 17:07:00,"GPS BIIRM-8 (PRN 05)    
",1,0,0
0.8516309928862013,0.24743017608570805,-869748132.6253772,0.1244970358584321,[-22973.51223527 -20115.4292317    7713.44418956],"[27752.120851425938, -13559.19401520945, 1084.0561541202533]",2020-10-09 17:07:00,"GPS BIIF-1  (PRN 25)    
",1,0,0
0.8408197025341158,-0.4064011511325071,-178629264.08106327,-0.020198080335754078,[-22332.85860567 -19985.12652128 -12897.58433403],"[5783.751517142016, -2822.758132151756, 222.49375969677038]",2020-10-09 17:07:00,"GPS BIIF-2  (PRN 01)    
",0,0,0
-0.18482740146986007,0.09047973413709254,333737748.73068947,0.025236255040087356,[  3219.03179223 -17217.64586622   1589.1800771 ],"[-21332.712407004183, 10425.910964910576, -831.1503240213084]",2020-10-09 17:07:00,"GPS BIIF-3  (PRN 24)    
",0,0,0
0.5413164174411051,0.5322325782017198,-450556070.855102,0.04652278863718301,[-12728.89258084 -21171.7553427   14548.44417967],"[16448.63075790995, -8037.595107069505, 639.8646998524127]",2020-10-09 17:07:00,"GPS BIIF-4  (PRN 27)    
",1,0,0
-1.1154409476582483,-0.43523965225617434,464672.8580868244,-0.38801742011437523,[-20075.51262465   9830.52232171 -10393.74627713],"[24746.544197889576, -12094.674084008002, 965.392283788278]",2020-10-09 17:07:00,"GPS BIIF-5  (PRN 30)    
",0,0,0
0.6082706707691854,0.6027277259380265,90109133.30755377,-0.002893248870478782,[17236.83926953 24753.20125622 20756.89269944],"[2713.991164930075, -1330.2417824918384, 108.53859853441118]",2020-10-09 17:07:00,"GPS BIIF-6  (PRN 06)    
",1,0,0
-0.8331205804200271,-0.1235476993713024,221519014.4733631,-0.12277824592309226,[-17007.72548055  15457.24156669  -2853.95391358],"[30992.065214227503, -15142.108478187358, 1206.894033379232]",2020-10-09 17:07:00,"GPS BIIF-7  (PRN 09)    
",0,0,0
1.0316816633378458,0.43718230779621164,-581425087.6913681,0.15063381330120204,[23150.50372723 13849.25197523 12607.41447201],"[-23112.291596554853, 11288.615605296172, -899.3555379547038]",2020-10-09 17:07:00,"GPS BIIF-8  (PRN 03)    
",1,0,0
1.2865618212084406,-0.12904589519737877,-575630454.6560405,-0.26670818272305535,[19471.5193942   5688.49902555 -2632.38126342],"[-37861.63671903889, 18501.61581028749, -1479.8159717218032]",2020-10-09 17:07:00,"GPS BIIF-9  (PRN 26)    
",0,0,0
1.1550385742145266,-1.299909260615686,-177601136.99612093,-0.35478007557549995,[  5433.1092157    2398.68441899 -21385.55220737],"[-35143.00157913473, 17173.254386619323, -1373.633736080794]",2020-10-09 17:07:00,"GPS BIIF-10 (PRN 08)    
",0,0,0
-0.8649311031907493,-1.0971055944940191,-31573180.693213955,0.12412451807705197,[ -9840.41650313   8387.62247347 -25223.55961571],"[-8828.131949300318, 4316.266209871603, -345.7651374594187]",2020-10-09 17:07:00,"GPS BIIF-11 (PRN 10)    
",0,0,0
-0.8085748914799797,-0.1007366115193098,241698918.72789747,-0.09062422376323198,[-16632.87004931  15879.21142742  -2324.37561679],"[31176.025121975406, -15231.993931265853, 1214.0711687322844]",2020-10-09 17:07:00,"GPS BIIF-12 (PRN 32)    
",0,0,0
0.6325078342780622,0.9654024904443934,236447595.73512238,-0.020701270136123048,[10504.81909076 14331.9950036  25675.41776376],"[12148.487249092681, -5933.99435452184, 474.69875092942027]",2020-10-09 17:07:00,"GPS BIII-1  (PRN 04)    
",1,0,0
0.6357234688671307,0.7788770578177099,187176102.32434753,-0.012800453733491788,[14262.05572158 19327.43481261 23708.66033789],"[7115.610365000233, -3481.2377550709775, 279.8313276391075]",2020-10-09 17:07:00,"GPS BIII-2  (PRN 18)    
",1,0,0
0.006423227559841594,-1.0100238922660436,328127386.0314209,-0.3835982514221034,[   -69.17250562 -10768.97146591 -17147.68458354],"[-30375.854376486877, 14610.964132873027, -1274.8825028053943]",2020-10-09 17:08:00,"GPS BIIR-2  (PRN 13)    
",0,0,0
0.6616529213114025,-0.8137912983536968,335606148.8964578,0.04416868150070911,[-11668.65759614 -14983.69803991 -20101.54796255],"[-16292.18639519187, 7840.571787049564, -687.5983822517461]",2020-10-09 17:08:00,"GPS BIIR-3  (PRN 11)    
",0,0,0
1.068545497247031,1.142071401167912,67198394.37269153,-0.046206984598400384,[10177.42916105  5589.73592761 25403.56168769],"[6405.207298795429, -3084.7649749255024, 270.56096102779213]",2020-10-09 17:08:00,"GPS BIIR-4  (PRN 20)    
",1,0,0
0.8013671656767429,0.30520031260297387,-851874219.9011033,0.12962645829376354,[-21727.94019585 -21044.84345005   9529.6793748 ],"[27046.42372929497, -13010.274516875357, 1137.2626088041172]",2020-10-09 17:08:00,"GPS BIIR-5  (PRN 28)    
",1,0,0
-0.004862717416703506,-0.115817679830016,430954571.5303731,-0.005363951104110743,[ -160.65647237 33038.15383494 -3843.64884684],"[13074.746606027473, -6292.421198338747, 551.150954546777]",2020-10-09 17:08:00,"GPS BIIR-8  (PRN 16)    
",0,0,0
0.6387018251547574,1.400120491005985,102228817.65315259,0.0049610012792390915,[ 2814.32111453  3790.18875575 27390.34159389],"[19870.96076123802, -9563.274592600099, 835.5419325459313]",2020-10-09 17:08:00,"GPS BIIR-9  (PRN 21)    
",1,0,0
0.8886372598963637,0.0023929290341839398,-1123485543.0247664,-0.044190089949276284,[24955.97141937 20270.20275827    76.93501577],"[-34811.75339073251, 16743.25701060912, -1460.156043991927]",2020-10-09 17:08:00,"GPS BIIR-10 (PRN 22)    
",0,0,0
0.4596549803625689,-0.942368345510811,-598717705.6758301,-0.05339867641887923,[  7487.59929327  15125.87862291 -23224.79843098],"[-31968.460250593824, 15380.985500615, -1343.8213133578056]",2020-10-09 17:08:00,"GPS BIIR-11 (PRN 19)    
",0,0,0
0.6233667580063179,1.004418515556636,-379901953.042819,0.11505111696562549,[ -8455.56160411 -11760.10448592  22778.80001735],"[24000.684860766858, -11548.77652350739, 1007.3151654339052]",2020-10-09 17:08:00,"GPS BIIR-13 (PRN 02)    
",1,0,0
0.5378916803999926,-1.028015531185896,-504182226.3974071,-0.10650263316392934,[  7062.31983462  11838.26045773 -22852.18554312],"[-33091.178428749, 15921.147715977924, -1391.397363357282]",2020-10-09 17:08:00,"GPS BIIRM-1 (PRN 17)    
",0,0,0
0.8332415735437417,0.4238734163035994,-559263396.7106012,0.05588118833567211,[23542.93203872 21391.47496813 14353.43517712],"[-17092.177817366683, 8224.825287738682, -718.7839512737975]",2020-10-09 17:08:00,"GPS BIIRM-2 (PRN 31)    
",1,0,0
-1.4236589265659536,0.24655117213703162,-290619774.033593,0.5108456686690996,[-21912.56875046   3247.62871393   5575.00695749],"[39840.23234749644, -19167.35830281603, 1676.4823139473133]",2020-10-09 17:08:00,"GPS BIIRM-3 (PRN 12)    
",0,0,0
-1.22308443539762,-0.5305077620531616,-53001909.57978654,-1.306898419360006,[12052.91293618 -4368.42961822 -7520.28270983],"[-37083.91617241836, 17838.043673366108, -1555.9765991911584]",2020-10-09 17:08:00,"GPS BIIRM-4 (PRN 15)    
",0,0,0
0.1640236591539449,-0.8727864267325399,401476096.54753697,-0.25402442179001844,[ -2229.3758399  -13469.685017   -16274.95519141],"[-27607.43805001201, 13282.91145776252, -1163.4755693658838]",2020-10-09 17:08:00,"GPS BIIRM-5 (PRN 29)    
",0,0,0
0.22275923287128868,0.1512085882287374,420481355.52941537,0.02205641739309492,[ 8189.75257862 36154.90651909  5648.54904121],"[10486.903483903065, -5046.347859408067, 439.18430876852244]",2020-10-09 17:08:00,"GPS BIIRM-6 (PRN 07)    
",1,0,0
0.9972024245859795,0.3801660675150866,-665813625.5274997,0.127526405756168,[23864.12050286 15417.4318555  11353.24602189],"[-24757.36479479024, 11905.68245949065, -1037.6292341771557]",2020-10-09 17:08:00,"GPS BIIRM-8 (PRN 05)    
",1,0,0
0.8501517538181986,0.24469584887000428,-870521225.9211806,0.1273230282456987,[-22983.34613912 -20184.18038663   7637.84841475],"[27865.51625238315, -13404.428469716302, 1171.8925718156854]",2020-10-09 17:08:00,"GPS BIIF-1  (PRN 25)    
",1,0,0
0.8393105147791237,-0.40871448017594,-178206502.70862508,-0.020104041161828907,[-22266.92761239 -19986.7242872  -12959.03303213],"[5807.387101868201, -2790.499837073934, 240.8016093371848]",2020-10-09 17:08:00,"GPS BIIF-2  (PRN 01)    
",0,0,0
-0.18978088785877267,0.0914086860144746,333441923.7939566,0.022162712827310506,[  3294.84075761 -17152.35376584   1601.00059654],"[-21419.895207739362, 10306.931027878569, -898.6702908767783]",2020-10-09 17:08:00,"GPS BIIF-3  (PRN 24)    
",0,0,0
0.5405813117367905,0.530183533435966,-451503154.51600736,0.04978992400107362,[-12731.96153452 -21212.1550969   14501.57759045],"[16515.8528430763, -7945.855175329024, 691.9267172425776]",2020-10-09 17:08:00,"GPS BIIF-4  (PRN 27)    
",1,0,0
-1.1185463067578527,-0.4373390925282384,2315083.623618871,-0.3865212326076407,[-20102.01264113   9766.22380912 -10448.83463706],"[24847.6752113761, -11956.657172484378, 1043.7166062510594]",2020-10-09 17:08:00,"GPS BIIF-5  (PRN 30)    
",0,0,0
0.6064785695567255,0.6047607303769109,89957259.32309012,-0.0028410461049479703,[17155.97745183 24731.47209142 20803.15291335],"[2725.084170949302, -1315.1052608835068, 117.12690580111108]",2020-10-09 17:08:00,"GPS BIIF-6  (PRN 06)    
",1,0,0
-0.8377116543172662,-0.12573479940505433,222809250.18046322,-0.12172185510649802,[-17069.88893557  15371.23085397  -2903.54106268],"[31118.712290672673, -14969.263202711842, 1304.987171594449]",2020-10-09 17:08:00,"GPS BIIF-7  (PRN 09)    
",0,0,0
1.0298881554242927,0.4389272414924278,-580999581.526249,0.1498388368804167,[23148.14268843 13904.27421282 12677.14554846],"[-23206.730158965427, 11159.722198454572, -972.5088409316974]",2020-10-09 17:08:00,"GPS BIIF-8  (PRN 03)    
",1,0,0
